Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,lat,lng
291312,GROVER C DILS MEDICAL CENTER,700 N. SPRING STREET,CALIENTE,NV,89008-,LINCOLN,37.6227207,-114.5138227
44004,VANTAGE POINT,4253 CROSSOVER ROAD,FAYETTEVILLE,AR,72703,,36.1284776,-94.1191562
194044,ACADIA VERMILION HOSPITAL,2520 UNIVERSITY AVENUE,LAFAYETTE,LA,70507,,30.2713278,-92.0459197
331312,DELAWARE VALLEY HOSPITAL,1 TITUS PLACE,WALTON,NY,13856,DELAWARE,42.1644594,-75.1285898
493301,CHILDRENS HOSPITAL OF THE KINGS DA,601 CHILDRENS LANE,NORFOLK,VA,23507,NORFOLK,36.8621682,-76.3020325
504009,NAVOS,2600 SW HOLDEN STREET,SEATTLE,WA,98126,KING,47.5348759,-122.3667364
33303,HACIENDA CHILDRENS HOSPITAL INC,610 W JEROME AVE,MESA,AZ,85210,,33.38155,-111.8446551
171319,HOLTON COMMUNITY HOSPITAL,1110 COLUMBINE DRIVE,HOLTON,KS,66436,JACKSON,39.4791373,-95.7511831
351314,JACOBSON MEMORIAL HOSPITAL,601 EAST STREET NORTH,ELGIN,ND,58533-,GRANT,46.4073594,-101.8414645
393055,ST. MARY REHABILITATION HOSPITAL,1200 LANGHORNE-NEWTOWN ROAD,LANGHORNE,PA,19047,BUCKS,40.2015722,-74.9295562
34022,ACADIA SONORA BEHAVIORAL HOSPITAL,6050 CORONA ROAD,TUSCON,AZ,85704,PIMA,32.3163949,-111.0072466
52047,NORTHERN CALIFORNIA REHAB HOSPITAL,2801 EUREKA WAY,REDDING,CA,96001,SHASTA,57.053,-135.33
154051,WELLSTONE,2700 VISSING PARK ROAD,JEFFERSONVILLE,IN,47130,CLARK,38.3266945,-85.7094418
171333,CLARA BARTON HOSPITAL ASSOCIATION,250 WEST NINTH,HOISINGTON,KS,67544,BARTON,38.5222202,-98.7783065
232012,SSH - FLINT  INC,401 SOUTH BALLENGER 5TH FLOOR,FLINT,MI,48532,GENESEE,43.014301,-83.732699
312024,COLUMBUS HOSPITAL LTACH,495 NORTH 13TH STREET,NEWARK,NJ,7107,ESSEX,40.7726244,-74.1866995
361321,BARNESVILLE HOSPITAL,639 WEST MAIN STREET,BARNESVILLE,OH,43713-,BELMONT,39.9932171,-81.1887015
363306,DAYTON CHILDRENS HOSPITAL,ONE CHILDRENS PLAZA,DAYTON,OH,45404-,MONTGOMERY,39.77413,-84.1686546
521309,MOUNDVIEW MEMORIAL HOSPITAL,402 WEST LAKE STREET,FRIENDSHIP,WI,53934-,ADAMS,43.9744507,-89.8213075
40051,DREW MEMORIAL HOSPITAL INC,778 SCROGIN DRIVE,MONTICELLO,AR,71655-,DREW,33.6107603,-91.8170545
40119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72501-,INDEPENDENCE,35.7676697,-91.6343327
51331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG ROAD,SOLVANG,CA,93463-,SANTA BARBARA,34.6018764,-120.1261802
464013,SALT LAKE CITY BEHAVIORAL HEALTH,3802 SOUTH 700 EAST,SALT LAKE CITY,UT,84106,SALT LAKE,40.6876999,-111.8727416
60049,YAMPA VALLEY MEDICAL CENTER,1024 CENTRAL PARK DRIVE,STEAMBOAT SPRINGS,CO,80487,ROUTT,40.4632879,-106.8145583
60071,DELTA COUNTY MEMORIAL HOSPITAL,1501 E. 3RD ST.,DELTA,CO,81416,DELTA,38.7453067,-108.04764
60127,SCL HEALTH COMMUNITY HOSPITAL - WEST,6500 WEST 104TH AVE  SUITE 100,WESTMINSTER,CO,80020,JEFFERSON,39.8872252,-105.0682537
94004,PSYCH INSTITUE OF WASHINGTON,4228 WISCONSIN AVENUE  NW,WASHINGTON,DC,20016,DC,38.9439293,-77.0779866
100090,FLAGLER HOSPITAL,400 HEALTH PARK BLVD,ST AUGUSTINE,FL,32086,ST JOHNS,29.8630529,-81.3171898
100176,PALM BEACH GARDENS,3360 BURNS ROAD,PALM BEACH GARDENS,FL,33410,PALM BEACH,26.8294567,-80.0868409
190065,BATON ROUGE GENERAL,3600 FLORIDA BLVD.,BATON ROUGE,LA,70806,,30.4491379,-91.1531046
190205,WOMENS AND CHILDRENS HOSPITAL,4600 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,70508,LAFAYETTE PARISH,30.1524536,-92.0450776
320009,LOVELACE MEDICAL CENTER- DOWNTOWN,601 MARTIN LUTHER KING  JR. NE,ALBUQUERQUE,NM,87102,BERNALILLO,35.0861468,-106.6399527
321302,DR. DAN C. TRIGG,EAST MIEL DE LUNA,TUCUMCARI,NM,88401,QUAY,35.1568359,-103.7219932
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,FREDERICKSBURG,VA,22408,SPOTSYLVANIA,38.2181959,-77.4950656
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,WEST THIRD AND LINCOLN,ELK CITY,OK,73648-,BECKHAM,35.411707,-99.4243432
370020,MERCY HOSPITAL ADA,431 NORTH MONTE VISTA,ADA,OK,74820-,PONTOTOC,34.7744159,-96.63479
370049,STILLWATER MEDICAL CENTER,1323 W 6TH STREET,STILLWATER,OK,74074-,PAYNE,36.1150603,-97.0749713
374012,BROOKHAVEN HOSPITAL,201 SOUTH GARNETT ROAD,TULSA,OK,74128-,TULSA,36.1581377,-95.84952
450055,ROLLING PLAINS MEMORIAL HOSPITAL,200 EAST ARIZONA,SWEETWATER,TX,79556,NOLAN,32.453745,-100.3982409
450087,MEDICAL CITY NORTH HILLS,4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND HILLS,TX,76180,TARRANT,32.8292376,-97.2135241
450460,TYLER COUNTY HOSPITAL,1100 WEST BLUFF,WOODVILLE,TX,75979,TYLER,30.7760822,-94.4276141
450694,EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER ROAD,EL CAMPO,TX,77437-,WHARTON,29.2193051,-96.2915027
450840,TEXAS HEALTH HOSPITAL ALLEN,1105 N. CENTRAL EXPRESSWAY,ALLEN,TX,75013,COLLIN,33.1158928,-96.6730785
450845,EL PASO SPECIALTY HOSPITAL,1755 CURIE  SUITE A,EL PASO,TX,79902,EL PASO,31.7804314,-106.4774909
450889,TEXAS INSTITUTE  FOR SURGERY AT PRES,7115 GREENVILLE AVE  SUITE 100,DALLAS,TX,75234,DALLAS,32.8767879,-96.761946
670078,BAPTIST EMERGENCY HOSPITAL,16088 SAN PEDRO DRIVE,SAN ANTONIO,TX,78232,BEXAR,29.5878278,-98.4734862
670095,MEMORIAL HERMANN TOMBALL HOSPITAL,24429 TOMBALL PARKWAY  SUITE 100,TOMBALL,TX,77375,HARRIS,30.0371754,-95.6061684
151331,HARRISON COUNTY HOSPITAL,245 ATWOOD ST.,CORYDON,IN,47112-,HARRISON,38.2045543,-86.1229342
151332,DECATUR CO. MEMORIAL HOSPITAL,702 NORTH LINCOLN STREET,GREENSBURG,IN,47240-1398,DECATUR,39.3431411,-85.4794413
171332,GREAT PLAINS OF KIOWA COUNTY  INC.,721 W. KANSAS,GREENSBURG,KS,67054-,KIOWA,37.6055088,-99.3016899
180001,ST ELIZABETH FT THOMAS,85 NORTH GRAND AVENUE,FT. THOMAS,KY,41075-1793,CAMPBELL,39.0776258,-84.4644979
180004,MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,GREENVILLE,KY,42345-,MUHLENBERG,37.1965203,-87.1894114
180010,SAINT JOSEPH HOSPITAL,ONE SAINT JOSEPH HOSPITAL DRIVE,LEXINGTON,KY,40504-,FAYETTE,38.0322261,-84.5232277
180018,ST. CLAIRE MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,40351-,ROWAN,38.1811163,-83.442287
180027,MURRAY CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,KY,42071,CALLOWAY,36.6067639,-88.3098306
453041,HEALTHSOUTH REHABILITATION HOSPITAL,1212 LANCASTER STREET,FORT WORTH,TX,76102,TARRANT,32.7472006,-97.3395238
180048,EPHRAIM MCDOWELL REG MED CTR,217 3RD STREET,DANVILLE,KY,40422-,BOYLE,37.647904,-84.7726726
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365-,SHELBY,40.2878723,-84.1804509
360014,OBLENESS MEMORIAL HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701-2345,ATHENS,39.3279197,-82.1156224
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,101 N. POPLAR ST,OXFORD,OH,45056-,BUTLER,39.511515,-84.7408109
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130-,FAIRFIELD,39.717606,-82.5775809
360078,UH PORTAGE MEDICAL CENTER,6847 N. CHESTNUT STREET,RAVENNA,OH,44266-1204,PORTAGE,41.175411,-81.2494243
360082,EUCLID HOSPITAL,18901 LAKESHORE BLVD.,EUCLID,OH,44119-,CUYAHOGA,41.5984193,-81.5485098
360109,COSHOCTON REGIONAL MEDICAL CENTER,1460 ORANGE STREET,COSHOCTON,OH,43812-2229,COSHOCTON,40.2710019,-81.8477934
360133,GRANDVIEW HOSPITAL,405 GRAND AVENUE,DAYTON,OH,45405,MONTGOMERY,39.7698344,-84.2026957
360150,SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,CUYAHOGA FALLS,OH,44223,SUMMIT,41.1334245,-81.5105512
360155,SOUTHWEST GENERAL HEALTH CENTER,18697 BAGLEY ROAD,MIDDLEBURG HEIGHTS,OH,44130-3497,CUYAHOGA,41.3688774,-81.8309271
360239,SYCAMORE HOSPITAL,2150 LEITER ROAD,MIAMISBURG,OH,45342-,MONTGOMERY,39.63834,-84.248158
360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,801 MEDICAL DRIVE,LIMA,OH,45804,ALLEN,40.6971707,-84.0875888
360364,CLEVELAND CLINIC AVON HOSPITAL,33300 CLEVELAND CLINIC BLVD.,AVON,OH,44011,CUYAHOGA,41.468939,-81.9818879
454107,UBH BELLAIRE HOSPITAL,5314 DASHWOOD DRIVE,HOUSTON,TX,77081,,29.7083699,-95.4736033
480002,GOV. JUAN F. LUIS HOSPITAL,4007 EAST DIAMOND RUBY,CHRISTIANSTED,VI,00820-4421,U. S. VIRGIN ISLANDS,17.7210112,-64.7280952
30077,SAN CARLOS APACHE HEALTHCARE CORP,103 MEDICINE WAY ROAD,PERIDOT,AZ,85542,GRAHAM,33.2956419,-110.4178011
50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,33.9772213,-117.3815694
50039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,39.7425867,-121.849727
50090,SONOMA VALLEY HEALTH CARE DISTRICT,347 ANDRIEUX STREET,SONOMA,CA,94576,SONOMA,38.28811,-122.46533
50205,EAST VALLEY GLENDORA HOSPITAL,150 WEST ROUTE 66,GLENDORA,CA,91740,LOS ANGELES,34.1275602,-117.8651171
50378,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO ROAD,SUN VALLEY,CA,91352-1421,LOS ANGELES,34.2405259,-118.3960912
101305,GEORGE E WEEMS MEMORIAL HOSP,135 AVENUE G,APALACHICOLA,FL,32320,FRANKLIN,29.7241868,-84.9931139
161350,STEWART MEMORIAL HOSPITAL,1200 WEST MONROE,LAKE CITY,IA,51449-,CALHOUN,42.2655141,-94.7460208
251334,CHOCTAW REGIONAL MEDICAL CENTER,CHOCTAW REGIONAL MEDICAL CENTER,ACKERMAN,MS,39735,CHOCTAW,33.3198981,-89.1826394
314027,CORNERSTONE BEHAVIORAL HEALTH HOSPIT,40 WATCHUNG WAY,BERKELEY HEIGHTS,NJ,7922,UNION,40.6651865,-74.4216934
320059,NORTHERN NAVAJO MEDICAL CENTER,US HWY 491 NORTH,SHIPROCK,NM,87420,SAN JUAN,36.8052353,-108.6914076
334052,BUFFALO P.C.,400 FOREST AVE.,BUFFALO,NY,14213-1298,ERIE,42.9293175,-78.8801957
370173,CLAREMORE INDIAN HOSPITAL,101 SOUTH MOORE STREET,CLAREMORE,OK,74017,ROGERS,36.3159883,-95.6293478
392039,SSH - CENTRAL PA,503 NORTH 21ST STREET,CAMPHILL,PA,17011,CUMBERLAND,40.2501631,-76.9225545
33037,HEALTHSOUTH EAST VALLEY REHABILITATI,5652 E. BASELINE ROAD,MESA,AZ,85206,MARICOPA,33.3803094,-111.7095773
34013,ST. LUKES BEHAVIORAL HEALTH CENTER,1800 EAST VAN BUREN,PHOENIX,AZ,85006,MARICOPA,33.45154,-112.04313
50179,EMANUEL MEDICAL CENTER,825 DELBON AVENUE,TURLOCK,CA,95382,STANISLAUS,37.5117626,-120.8389503
50526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,33.7036377,-117.986656
50636,PALOMAR MEDICAL CENTER POWAY,15615 POMERADO RD,POWAY,CA,92064-2405,SAN DIEGO,32.9968688,-117.0566063
50709,DESERT VALLEY HOSPITAL  INC.,16850 BEAR VALLEY ROAD,VICTORVILLE,CA,92395,SAN BERNANDINO COUNTY  CA,34.4722857,-117.2980128
50740,CEDARS-SINAI MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,LOS ANGELES,33.9821449,-118.4392262
54077,AURORA VISTA DEL MAR BHS,801 SENECA AVENUE,VENTURA,CA,93001,VENTURA,34.308031,-119.2836927
54095,AURORA SAN DIEGO BEHAVIORAL,11878 AVENUE OF INDUSTRY,SAN DIEGO,CA,92128-3423,SAN DEIGO,32.9913251,-117.0749492
60126,BANNER FORT COLLINS MEDICAL CENTER,4700 LADY MOON DRIVE,FORT COLLINS,CO,80528,LARIMER,40.52139,-105.0085323
120028,NORTH HAWAII COMMUNITY HOSPITAL,67-1125 MAMALAHOA HIGHWAY,KAMUELAA,HI,96743,HAWAII,20.0232419,-155.6653736
384012,UBH OF OREGON  LLD D/B/A CEDAR HILLS,10300 SW EASTRIDGE STREET,PORTLAND,OR,97225,MULTNOMAH,45.505989,-122.7830351
131301,BOUNDARY COMMUNITY HOSPITAL,6640 KANIKSU,BONNERS FERRY,ID,83805,BOUNDARY,48.7022651,-116.3208346
151306,IU HEALTH PAOLI HOSPITAL,642 WEST HOSPITAL ROAD,PAOLI,IN,47454,ORANGE,38.5682995,-86.475328
151312,IU HEALTH WHITE HOSPITAL,720 SOUTH SIXTH STREET,MONTICELLO,IN,47960,WHITE,40.7345768,-86.7778818
171310,GREAT PLAINS OF CHEYENNE COUNTY  INC,210 W. FIRST STREET,ST. FRANCIS,KS,67756-,CHEYENNE,39.7713574,-101.8033405
171381,MEMORIAL HOSPITAL - ABILENE,511 NORTHEAST TENTH STREET,ABILENE,KS,67410-2100,DICKINSON,38.9253608,-97.2058861
180143,SAINT JOSEPH EAST,150 N. EAGLE CREEK DRIVE,LEXINGTON,KY,40509-,FAYETTE,37.9991882,-84.4390925
181317,CUMBERLAND COUNTY HOSPITAL,229 GLASGOW ROAD,BURKESVILLE,KY,42717,CUMBERLAND,36.7932772,-85.3690424
183028,HEALTHSOUTH LAKEVIEW REHABILITATION,134 HEARTLAND DRIVE,ELIZABETHTOWN,KY,42701,HARDIN,37.7145108,-85.8750888
281344,CHERRY COUNTY HOSPITAL,510 NORTH GREEN STREET,VALENTINE,NE,69201-,CHERRY,42.8791337,-100.5381328
282001,SSH - OMAHA  INC.,1870 SOUTH 75TH STREET,OMAHA,NE,68124,DOUGLAS,41.2407539,-96.03017
490019,CULPEPER MEMORIAL HOSPITAL,501 SUNSET LANE,CULPEPER,VA,22701-,CULPEPER,38.455683,-78.013588
490066,SENTARA WILLIAMSBURG REGIONAL MEDICA,100 SENTARA CIRCLE,WILLIAMSBURG,VA,23187-8700,,37.3366689,-76.7410608
490077,SENTARA MARTHA JEFFERSON HOSPITAL,500 MARTHA JEFFERSON DRIVE,CHARLOTTESVILLE,VA,22911,ALBEMARLE,38.0225077,-78.4432214
490094,RICHMOND COMMUNITY HOSPITAL,1500 NORTH 28TH STREET,RICHMOND,VA,23223,RICHMOND CITY,37.5401504,-77.4070141
490144,NOVANT HLTH HAYMARKET MEDICAL CENTER,15225 HEALTHCOTE BOULEVARD,HAYMARKET,VA,20169,PRINCE WILLIAM,38.8207582,-77.6424818
510046,PRINCETON COMMUNITY HOSPITAL,TWELFTH STREET,PRINCETON,WV,24774-,MERCER,37.3628672,-81.1117306
510072,WETZEL COUNTY HOSPITAL,3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WV,26155,WETZEL,39.6810712,-80.8501977
531307,COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,TORRINGTON,WY,82240,GOSHEN,42.0827825,-104.1936148
40017,NORTH ARKANSAS REGIONAL MEDICAL CTR,620 NORTH MAIN,HARRISON,AR,72601-,BOONE,36.2365698,-93.1088244
44013,PINNACLE POINTE HOSPITAL,11501 FINANCIAL CENTER PARKWAY,LITTLE ROCK,AR,72211,,34.7457401,-92.4021156
50110,LOMPOC VALLEY MEDICAL CENTER,1515 EAST OCEAN AVENUE,LOMPOC,CA,93436-,SANTA BARBARA,34.6411375,-120.4395191
60096,VAIL VALLEY MEDICAL CENTER,181 WEST MEADOW DRIVE,VAIL,CO,81657,EAGLE,39.6433386,-106.382254
100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD.,DELRAY BEACH,FL,33484,PALM BEACH,26.4370058,-80.1276797
180046,BOURBON COMMUNITY HOSPITAL,9 LINNVILLE DRIVE,PARIS,KY,40361,BOURBON,38.2218824,-84.2387462
180069,TUG VALLEY ARH,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,PIKE,37.6769029,-82.2966832
190015,NORTH OAKS MEDICAL CENTER,15790 PAUL VEGA MD DRIVE,HAMMOND,LA,70404,TANGIPAHOA,30.4658894,-90.4613859
201302,LINCOLNHEALTH,6 ST. ANDREWS LANE,BOOTHBAY HARBOR,ME,04538-,LINCOLN,43.8502652,-69.6388632
201315,STEPHENS MEMORIAL HOSPITAL - CAH,181 MAIN STREET,NORWAY,ME,4268,OXFORD,44.2095554,-70.5324363
250043,NESHOBA COUNTY GENERAL HOSPITAL,1001 HOLLAND AVENUE,PHILADELPHIA,MS,39350,NESHOBA,32.7570462,-89.1064866
320016,GILA REGIONAL MEDICAL CENTER,1313 EAST 32ND STREET,SILVER CITY,NM,88061-,GRANT,32.7955838,-108.2627556
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,39.7454533,-84.1856087
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE N.W.,CANTON,OH,44708,,40.8121341,-81.3962689
360192,UH GEAUGA MEDICAL CENTER,13207 RAVENNA ROAD,CHARDON,OH,44024-,GEAUGA,41.5081206,-81.190596
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN ST.,NEWARK,OH,43055-3699,LICKING,40.0481287,-82.45092
360261,THREE GABLES SURG & DIAG CENTER,5897 STATE ROUTE 7,PROCTORVILLE,OH,45669,LAWRENCE,40.8150695,-80.6369031
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,444 N. MAIN STREET,AKRON,OH,44310,SUMMIT,41.0970955,-81.513524
370032,ALLIANCEHEALTH DEACONESS,5501 PORTLAND,OKLAHOMA CITY,OK,73111-2209,OKLAHOMA,35.5265714,-97.5843228
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAHAM,TX,76450-,YOUNG,33.0897632,-98.5839613
450196,PARIS REGIONAL MEDICAL CENTER,865 DESHONG DRIVE,PARIS,TX,75462,LAMAR,33.6877273,-95.5477831
450210,ETMC CARTHAGE,409 COTTAGE ROAD,CARTHAGE,TX,75633-,PANOLA,32.1673525,-94.3468765
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN,MARLIN,TX,76661-,FALLS,31.307036,-96.8943361
450891,PRESBYTERIAN PLANO CENTER DIAG SRVCS,6020 W PARKER RD,PLANO,TX,75093-,DALLAS,33.0439926,-96.8319176
670024,NORTH CYPRESS MEDICAL CENTER,21214 NORTHWEST FREEWAY,CYPRESS,TX,77429-,HARRIS,29.9257621,-95.6315018
670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL,707 HIGHLANDER BOULEVARD,ARLINGTON,TX,76015,TARRANT,32.6829476,-97.1168429
670071,TEXAS HEALTH HEART & VASULAR HOSP,811 WRIGHT ST,ARLINGTON,TX,76012-4716,TARRANT,32.7477094,-97.1170439
54155,BAKERSFIELD BEHAVIORAL HEALTHCARE HO,5201 WHITE LN,BAKERSFIELD,CA,93309,KERN,35.3164545,-119.060612
161316,PALMER LUTHERAN HEALTH CENTER,112 JEFFERSON STREET,WEST UNION,IA,52175-1022,FAYETTE,42.9686681,-91.8096325
171373,ALLEN COUNTY HOSPITAL,3066 N. KENTUCKY STREET,IOLA,KS,66749-,ALLEN,37.9488038,-95.3916647
201312,WALDO COUNTY GENERAL HOSPITAL,118 NORTHPORT AVENUE,BELFAST,ME,4915,WALDO,44.4126255,-68.9942489
261323,CEDAR COUNTY MEMORIAL HOSPITAL,1401 S. PARK,EL DORADO SPRINGS,MO,64744,CEDAR,37.8603016,-94.0173493
331302,ELIZABETHTOWN COMMUNITY HOSPITAL,75 PARK STREET,ELIZABETHTOWN,NY,12932,ESSEX,44.215833,-73.595909
180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40333,MARION,37.5705078,-85.2606561
180092,CLARK REGIONAL MEDICAL CENTER,1107 LEXINGTON AVENUE,WINCHESTER,KY,40392,CLARK,38.0014637,-84.1954175
241354,TRI COUNTY HOSPITAL,415 JEFFERSON STREET NORTH,WADENA,MN,56482,WADENA,46.4452526,-95.1340253
334020,ROCHESTER P.C.,1111 ELMWOOD AVE.,ROCHESTER,NY,14620-3965,MONROE,43.1236241,-77.6102982
334061,MID-HUDSON P.C.,BOX 158 RTE 17-M,NEW HAMPTON,NY,10958-0158,ORANGE,41.382025,-74.3038039
452103,EL PASO LTAC HOSPITAL,1221 N. COTTON STREET  3RD FLOOR,EL PASO,TX,79902-,EL PASO,31.783763,-106.4742236
452117,CONTINUECARE HOSPITAL OF MILAND,4214 ANDREWS HIGHWAY  4TH FLOOR,MIDLAND,TX,79703,MIDLAND,32.0046413,-102.1348661
40001,SILOAM SPRINGS MEMORIAL HOSPITAL,205 EAST JEFFERSON,SILOAM SPRINGS,AR,72761,BENTON,36.1817224,-94.5403771
52054,MONROVIA MEMORIAL HOSPITAL,323 SOUTH HELIOTROPE  AVENUE,MONROVIA,CA,91016,LOS ANGELES,34.1487088,-117.9927157
53310,SHRINERS HOSPITAL FOR CRIPPLED CHILD,3160 GENEVA ST,LOS ANGELES,CA,90020-1199,,34.0672495,-118.2864185
53311,SHRINERS HOSPITAL FOR CHILDREN NORTH,2425 STOCKTON BLVD,SACRAMENTO,CA,95817,,38.552912,-121.4552698
54078,AURORA LAS ENCINAS BHS,2900 EAST DEL MAR BLVD,PASADENA,CA,91107,LOS ANGELES,34.1416573,-118.0910777
61303,EAST MORGAN COUNTY HOSPITAL,2400 W EDISON,BRUSH,CO,80723,MORGAN,40.2556786,-103.6494746
151311,IU HEALTH TIPTON HOSPITAL,1000 SOUTH MAIN STREET,TIPTON,IN,46072,TIPTON,40.2721616,-86.0422846
151329,MARGARET MARY COMMUNITY HOSPITAL,321 MITCHELL,BATESVILLE,IN,47006-,RIPLEY,39.3052516,-85.2226698
190053,JENNINGS AMERICAN LEGION HOSPITAL,1634 ELTON ROAD,JENNINGS,LA,70546,JEFFERSON DAVIS,30.2394492,-92.6631571
190251,SURGICAL SPECIALTY CENTER OF BATON R,8080 BLUEBONNET  BLVD.,BATON ROUGE,LA,70810,,30.376571,-91.1009545
231337,ST. FRANCIS HOSPITAL,3410 LUDINGTON STREET,ESCANABA,MI,49829-0787,DELTA,45.745731,-87.0978798
242005,REGENCY HOSPITAL OF MINNEAPOLIS LLC,1300 HIDDEN LAKE PARKWAY,GOLDEN VALLEY,MN,55422,HENNEPIN,44.992301,-93.333724
250057,KINGS DAUGHTERS MEDICAL CENTER,427 HIGHWAY 51 NORTH,BROOKHAVEN,MS,39601-,LINCOLN,31.5892013,-90.4580392
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 EAST BAKER STREET,INDIANOLA,MS,38751-,SUNFLOWER,33.4577643,-90.6501097
252005,SSH - GULF COAST,1520 BROAD AVE.,GULFPORT,MS,39501,HARRISON,30.3699392,-89.1159498
283300,BOYS TOWN NATIONAL RESEARCH HOSPITAL,555 NORTH 30TH STREET,OMAHA,NE,68131,DOUGLAS,41.2641085,-95.9558648
292008,CARSON TAHOE CONTINUING CARE HOSPITA,775 FLEISCHMANN WAY,CARSON CITY,NV,89703,CARSON CITY,39.170899,-119.7721896
320013,HOLY CROSS HOSPITAL,1397 WEIMER ROAD,TAOS,NM,87571,TAOS,36.3686698,-105.5762176
320063,CARLSBAD MEDICAL CENTER,2430 WEST PIERCE STREET,CARLSBAD,NM,88220,EDDY,32.4416059,-104.2579904
362024,SSH - YOUNGSTOWN,1044 BELMONT AVENUE,YOUNGSTOWN,OH,44501,MAHONING,41.1138664,-80.6583559
370089,TAHLEQUAH CITY HOSPITAL,E DOWNING,TAHLEQUAH,OK,74464,CHEROKEE,35.9153216,-94.9555708
371340,MEMORIAL HOSPITAL OF TEXAS COUNTY,520 MEDICAL DRIVE,GUYMON,OK,73942-,TEXAS,36.6912257,-101.4757109
374023,CEDAR RIDGE HOSPITAL,6501 NE 50TH STREET,OKLAHOMA CITY,OK,73141-9118,OKLAHOMA,35.5228503,-97.4118591
450605,CARE REGIONAL MEDICAL CENTER,141 W WHEELER,ARANSAS PASS,TX,78336-,SAN PATRICIO,27.9061911,-97.1446305
450874,BAYLOR SURGICAL HOSPITAL LAS COLINAS,400 W I-635 SUITE 101,IRVING,TX,75063,IRVING,32.912343,-96.951678
450634,MEDICAL CITY DENTON,3535 SOUTH I-35E,DENTON,TX,76210-,DENTON,33.1785587,-97.0922078
450641,NOCONA GENERAL HOSPITAL,100 PARK ROAD,NOCONA,TX,76255-3616,MONTAGUE,33.7776487,-97.7325043
450822,MEDICAL CITY LAS COLINAS,6800 N. MACARTHUR BLVD,IRVING,TX,75039,DALLAS,32.9020425,-96.9573714
454111,TEXAS STAR RECOVERY,1106 WEST DITTMAR ROAD,AUSTIN,TX,78745,TRAVIS,30.1896888,-97.8062055
670049,NORTH CENTRAL SURGICAL HOSPITAL,9301 NORTH CENTRAL EXPRESSWAY,DALLAS,TX,75231,DALLAS,32.8750626,-96.7711485
171341,HIAWATHA COMMUNITY HOSPITAL,300 UTAH,HIAWATHA,KS,66434-,BROWN,39.8521626,-95.5309723
180049,BAPTIST HEALTH RICHMOND,801 EASTERN BYPASS,RICHMOND,KY,40476-2603,MADISON,37.7309126,-84.2924636
180070,TWIN LAKES REGIONAL MEDICAL CENTER,910 WALLACE AVENUE,LEITCHFIELD,KY,42754,GRAYSON,37.4730561,-86.289171
181318,THE MEDICAL CENTER AT FRANKLIN,1100 BROOKHAVEN ROAD,FRANKLIN,KY,42135-,SIMPSON,36.7000713,-86.5765054
340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE,MARION,NC,28752,MC DOWELL,35.6633499,-82.0282827
360041,UH PARMA MEDICAL CENTER,7007 POWERS BLVD.,PARMA,OH,44129-5495,CUYAHOGA,41.3818498,-81.7313889
