Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,Pacesetter Group
132001,NORTHERN IDAHO ADVANCED CARE HOSP,600 NORTH CECIL,POST FALLS,ID,83854,47.7132381,-116.90379420000001,U,LTCH,10/01/2015,09/30/2016,126.1,40.0,14640.0,412.0,"$13,711,459",$-1763591,$nan,$nan,$nan,"$108,735",0.0,1.0,100.0000%,nan%,nan%,nan%,"$33,280","$342,786",$937,10.30,0.03,10.30,-12.8622%,3,nan%,69.0679%,3.9650%,$nan,"$236,756",4th Quartile
151328,INDIANA UNIVERSITY HEALTH BEDFORD,2900 WEST SIXTEENTH STREET,BEDFORD,IN,47421-,38.85946,-86.5129187,R,CAH,01/01/2016,12/31/2016,209.0,25.0,9150.0,965.0,"$58,211,170",$15039877,$nan,$nan,$nan,"$278,522",1.0,0.0,13.6217%,86.3783%,1.1487%,1.1487%,"$60,322","$2,328,447","$6,362",38.60,0.11,38.60,25.8368%,1,nan%,51.2175%,3.6599%,$nan,"$1,192,572",1st Quartile
324010,MESILLA VALLEY HOSPITAL,3751 DEL REY BLVD,LAS CRUCES,NM,88012,32.356717100000004,-106.7737243,U,PH,01/01/2016,12/31/2016,173.83,120.0,43920.0,2280.0,"$17,264,956",$692753,$nan,$nan,$nan,"$99,321",0.0,1.0,96.6754%,3.3246%,nan%,nan%,"$7,572","$143,875",$393,19.00,0.05,19.00,4.0125%,2,nan%,48.0157%,2.7177%,$nan,"$69,082",2nd Quartile
112018,LANDMARK HOSPITAL OF SAVANNAH,800 E 68TH ST,SAVANNAH,GA,31405,32.028634600000004,-81.0952166,U,LTCH,09/01/2016,08/31/2017,81.66,25.0,15025.0,324.0,"$16,408,011",$533612,$nan,$nan,$nan,"$200,931",1.0,1.0,99.9881%,0.0119%,nan%,nan%,"$50,642","$656,320","$1,092",12.96,0.02,12.96,3.2521%,2,nan%,58.9889%,2.1652%,$nan,"$387,156",3rd Quartile
321307,MINER OF COLFAX MEDICAL CENTER,200 HOSPITAL DRIVE,RATON,NM,87740,36.8634604,-104.4432042,R,CAH,07/01/2016,06/30/2017,176.64,25.0,9125.0,521.0,"$21,199,468",$-1718908,$nan,$nan,$nan,"$120,015",0.0,0.0,42.6239%,57.3761%,nan%,nan%,"$40,690","$847,979","$2,323",20.84,0.06,20.84,-8.1083%,3,nan%,87.0513%,11.0301%,$nan,"$738,177",4th Quartile
42011,ADVANCED CARE HOSPITAL OF WHITE CO.,1200 SOUTH MAIN STREET,SEARCY,AR,72143,35.23392020000001,-91.7320042,R,LTCH,10/01/2015,09/30/2016,54.6,27.0,9882.0,204.0,"$6,607,249",$-585615,$nan,$nan,$nan,"$121,012",1.0,0.0,100.0000%,nan%,nan%,nan%,"$32,388","$244,713",$669,7.56,0.02,7.56,-8.8632%,3,nan%,61.3561%,0.8955%,$nan,"$150,146",4th Quartile
330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12309,42.8201212,-73.91651540000002,U,STH,01/01/2016,12/31/2016,2777.0,339.0,124074.0,18004.0,"$400,335,992",$3407122,"$37,831,537","$198,023,995","$8,850,073","$144,161",1.0,1.0,46.7109%,53.2891%,1.2197%,1.2197%,"$22,236","$1,180,932","$3,227",53.11,0.15,53.11,0.8511%,2,58.9144%,50.6883%,4.0409%,"$84,932","$598,594",3rd Quartile
464015,HIGHLAND RIDGE HOSPITAL,7309 SOUTH 180 WEST,MIDVALE,UT,84047,40.61797429999999,-111.89677569999999,U,PH,01/01/2016,12/31/2016,90.28,83.0,30378.0,1597.0,"$8,712,258",$-827200,$nan,$nan,$nan,"$96,503",0.0,1.0,95.0764%,4.9236%,nan%,nan%,"$5,455","$104,967",$287,19.24,0.05,19.24,-9.4947%,3,nan%,55.3153%,6.5874%,$nan,"$58,063",4th Quartile
191314,MADISON PARISH HOSPITAL,900 JOHNSON STREET,TALLULAH,LA,71384,32.4035751,-91.18488029999999,R,CAH,01/01/2016,12/31/2016,113.2,25.0,9150.0,262.0,"$11,671,664",$2765513,$nan,$nan,$nan,"$103,107",1.0,0.0,28.0465%,71.9535%,nan%,nan%,"$44,548","$466,867","$1,276",10.48,0.03,10.48,23.6942%,1,nan%,67.7663%,4.6140%,$nan,"$316,378",1st Quartile
451329,RANKIN COUNTY HOSPITAL DISTRICT,1611 SPUR 576,RANKIN,TX,79778,31.233412599999998,-101.9358321,R,CAH,10/01/2015,09/30/2016,59.6,15.0,5490.0,52.0,"$4,696,475",$2709095,$nan,$nan,$nan,"$78,800",0.0,0.0,24.8679%,75.1321%,1.5597%,1.5597%,"$90,317","$313,098",$855,3.47,0.01,3.47,57.6836%,1,nan%,112.3276%,18.6434%,$nan,"$351,696",1st Quartile
512003,CORNERSTONE HOSPITAL OF HUNTINGTON,2900 FIRST AVE,HUNTINGTON,WV,25702-,38.4322962,-82.4013126,U,LTCH,11/01/2015,10/31/2016,76.76,28.0,10248.0,361.0,"$14,058,861",$1840347,$nan,$nan,$nan,"$183,153",1.0,1.0,99.9218%,0.0782%,nan%,nan%,"$38,944","$502,102","$1,372",12.89,0.04,12.89,13.0903%,1,nan%,53.2755%,1.0590%,$nan,"$267,498",1st Quartile
371301,CAH ACQUISITION COMPANY # 7  LLC,1322 KLAZUBA AVENUE,PRAGUE,OK,74864-1090,35.490369,-96.6843503,R,CAH,10/01/2015,09/30/2016,46.92,25.0,9150.0,70.0,"$4,497,072",$-345075,$nan,$nan,$nan,"$95,846",1.0,0.0,13.5745%,86.4255%,0.0390%,0.0390%,"$64,244","$179,883",$491,2.80,0.01,2.80,-7.6733%,3,nan%,65.4299%,7.8638%,$nan,"$117,697",4th Quartile
371331,CAH ACQUISITION CO #4 - DRUMRIGHT,610 W BYPASS,DRUMRIGHT,OK,64030,35.998193,-96.60597879999999,R,CAH,10/01/2015,09/30/2016,62.72,15.0,5490.0,490.0,"$8,579,261",$1484204,$nan,$nan,$nan,"$136,787",1.0,0.0,32.4204%,67.5796%,0.0112%,0.0112%,"$17,509","$571,951","$1,563",32.67,0.09,32.67,17.2999%,1,nan%,66.5338%,6.0321%,$nan,"$380,541",1st Quartile
171366,HARPER DISTRICT HOSPITAL,700 W. 13 STREET,HARPER,KS,67058-,37.2843651,-98.0331372,R,CAH,01/01/2016,12/31/2016,75.54,25.0,9150.0,163.0,"$7,399,477",$274211,$nan,$nan,$nan,"$97,954",0.0,0.0,17.9071%,82.0929%,0.4399%,0.4399%,"$45,396","$295,979",$809,6.52,0.02,6.52,3.7058%,2,nan%,65.4879%,5.2813%,$nan,"$193,831",3rd Quartile
362032,ACUTE CARE SPECIALTY HOSPITAL,2600 - SIXTH STREET SW,CANTON,OH,44710,40.7967414,-81.4038276,U,LTCH,10/01/2015,09/30/2016,48.74,30.0,10980.0,159.0,"$6,776,798",$178867,$nan,$nan,$nan,"$139,040",1.0,1.0,100.0000%,nan%,nan%,nan%,"$42,621","$225,893",$617,5.30,0.01,5.30,2.6394%,2,nan%,51.0164%,nan%,$nan,"$115,243",3rd Quartile
154005,RIVER BEND HOSPITAL,2900 NORTH RIVER ROAD,WEST LAFAYETTE,IN,47906-,40.460398,-86.89372,U,PH,01/01/2016,12/31/2016,36.32,16.0,5856.0,523.0,"$2,074,003",$9308183,$nan,$nan,$nan,"$57,104",1.0,1.0,86.5563%,13.4437%,nan%,nan%,"$3,966","$129,625",$354,32.69,0.09,32.69,448.8028%,1,nan%,696.8775%,24.7480%,$nan,"$903,329",1st Quartile
161316,PALMER LUTHERAN HEALTH CENTER,112 JEFFERSON STREET,WEST UNION,IA,52175-1022,42.9686681,-91.80963249999999,R,CAH,01/01/2016,12/31/2016,131.09,25.0,9150.0,216.0,"$25,818,577",$1150637,$nan,$nan,$nan,"$196,953",1.0,0.0,11.6082%,88.3918%,0.5194%,0.5194%,"$119,530","$1,032,743","$2,822",8.64,0.02,8.64,4.4566%,2,nan%,64.7261%,6.0821%,$nan,"$668,454",2nd Quartile
104063,THE WILLOUGH AT NAPLES,9001 TAMIAMI TRAIL EAST,NAPLES,FL,33862,26.096116100000003,-81.73626709999998,U,PH,01/01/2016,12/31/2016,177.14,87.0,31842.0,1306.0,"$16,185,500",$401091,$nan,"$6,339,598",$nan,"$91,371",1.0,1.0,95.7541%,4.2459%,nan%,nan%,"$12,393","$186,040",$508,15.01,0.04,15.01,2.4781%,2,nan%,58.3979%,0.8215%,$nan,"$108,644",3rd Quartile
271332,GLENDIVE MEDICAL CENTER INC,202 PROSPECT DRIVE,GLENDIVE,MT,59330,47.117298100000006,-104.70430429999999,R,CAH,07/01/2016,06/30/2017,231.61,25.0,9125.0,735.0,"$37,438,319",$-2420009,$nan,$nan,$nan,"$161,644",1.0,0.0,27.0705%,72.9295%,nan%,nan%,"$50,936","$1,497,533","$4,103",29.40,0.08,29.40,-6.4640%,3,nan%,66.7327%,6.8908%,$nan,"$999,343",4th Quartile
263027,RUSK REHABILITATION CENTER  A JOINT,315 BUSINESS LOOP 70 WEST,COLUMBIA,MO,65203,38.9664059,-92.34223359999999,U,RH,01/01/2016,12/31/2016,154.17,60.0,21960.0,1102.0,"$18,345,888",$1141764,"$1,291,107","$8,670,201","$399,091","$118,998",1.0,1.0,100.0000%,nan%,nan%,nan%,"$16,648","$305,765",$835,18.37,0.05,18.37,6.2235%,2,54.2972%,56.2835%,6.7524%,"$64,612","$172,095",2nd Quartile
313029,HEALTHSOUTH REHABILITATION HOSPITAL,14 HOSPITAL DRIVE,TOMS RIVER,NJ,08755,39.9626288,-74.2169696,U,RH,01/01/2016,12/31/2016,281.98,98.0,35868.0,2315.0,"$53,282,055",$11865528,"$4,116,964","$19,646,976","$40,664","$188,957",1.0,1.0,100.0000%,nan%,nan%,nan%,"$23,016","$543,694","$1,486",23.62,0.06,23.62,22.2693%,1,44.6003%,40.8951%,2.1975%,"$84,275","$222,344",1st Quartile
50740,MARINA DEL REY,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,33.982144899999994,-118.43922620000001,U,STH,07/01/2016,06/30/2017,735.77,104.0,37960.0,3886.0,"$102,868,334",$-11330268,"$9,941,486","$43,461,028","$1,736,239","$139,810",0.0,1.0,59.9099%,40.0901%,0.5137%,0.5137%,"$26,472","$989,119","$2,710",37.37,0.10,37.37,-11.0143%,3,51.9135%,61.7008%,3.5994%,"$72,580","$610,294",4th Quartile
61306,LINCOLN COMMUNITY HOSPITAL,111 6TH STREET,HUGO,CO,80821,39.1383794,-103.47353149999999,R,CAH,01/01/2016,12/31/2016,120.6,15.0,5490.0,140.0,"$14,042,061",$-148945,$nan,$nan,$nan,"$116,435",0.0,0.0,23.3432%,76.6568%,0.4291%,0.4291%,"$100,300","$936,137","$2,558",9.33,0.03,9.33,-1.0607%,2,nan%,56.6889%,3.2987%,$nan,"$530,686",3rd Quartile
141340,VALLEY WEST COMMUNITY HOSPITAL,1302 N. MAIN STREET,SANDWICH,IL,60548-,41.65730720000001,-88.620667,R,CAH,05/01/2016,08/31/2016,183.31,25.0,3075.0,247.0,"$14,212,822",$348068,$nan,$nan,$nan,"$77,534",1.0,0.0,20.9693%,79.0307%,0.7149%,0.7149%,"$57,542","$568,513","$4,622",9.88,0.08,9.88,2.4490%,2,nan%,68.8528%,7.6041%,$nan,"$391,437",3rd Quartile
331302,ELIZABETHTOWN COMMUNITY HOSPITAL,75 PARK STREET,ELIZABETHTOWN,NY,12932,44.215833,-73.59590899999998,R,CAH,10/01/2015,09/30/2016,182.13,25.0,9150.0,287.0,"$24,936,723",$3712249,$nan,$nan,$nan,"$136,917",1.0,0.0,14.9885%,85.0115%,1.8270%,1.8270%,"$86,888","$997,469","$2,725",11.48,0.03,11.48,14.8867%,1,nan%,50.4316%,8.4656%,$nan,"$503,040",1st Quartile
420089,EAST COOPER REGIONAL MEDICAL CENTER,2000 HOSPITAL DRIVE,MT. PLEASANT,SC,29464,32.8213794,-79.850751,U,STH,01/01/2016,12/31/2016,343.5,130.0,47580.0,5425.0,"$162,292,506",$41944754,"$6,147,090","$28,877,904","$2,136,953","$472,467",1.0,1.0,64.5774%,35.4226%,1.0251%,1.0251%,"$29,916","$1,248,404","$3,411",41.73,0.11,41.73,25.8452%,1,21.5814%,58.7280%,4.9133%,"$101,965","$733,163",1st Quartile
111306,EFFINGHAM HOSPITAL,459 HIGHWAY 119 SOUTH,SPRINGFIELD,GA,31329-0386,32.3643545,-81.3201209,R,CAH,07/01/2016,10/31/2016,82.8,25.0,3075.0,137.0,"$12,662,053",$527056,$nan,$nan,$nan,"$152,923",1.0,0.0,17.6153%,82.3847%,4.5337%,4.5337%,"$92,424","$506,482","$4,118",5.48,0.04,5.48,4.1625%,2,nan%,65.1886%,7.5261%,$nan,"$330,169",2nd Quartile
241329,LAKEWOOD HEALTH SYSTEM,49725 COUNTY 83,STAPLES,MN,56479,46.351645,-94.75133120000001,R,CAH,01/01/2016,12/31/2016,434.97,25.0,9125.0,1477.0,"$94,481,816",$1024282,$nan,$nan,$nan,"$217,215",0.0,0.0,32.2810%,67.7190%,0.2161%,0.2161%,"$63,969","$3,779,273","$10,354",59.08,0.16,59.08,1.0841%,2,nan%,60.8105%,4.9191%,$nan,"$2,298,194",3rd Quartile
331318,CARTHAGE AREA HOSPITAL,1001 WEST STREET,CARTHAGE,NY,13609,43.98727570000001,-75.5942556,R,CAH,01/01/2016,12/31/2016,339.5,25.0,9150.0,973.0,"$97,486,099",$51586649,$nan,$nan,$nan,"$287,146",1.0,0.0,21.5680%,78.4320%,0.0439%,0.0439%,"$100,191","$3,899,444","$10,654",38.92,0.11,38.92,52.9169%,1,nan%,21.8507%,1.7365%,$nan,"$852,057",1st Quartile
141337,PERRY MEMORIAL HOSPITAL,530 PARK AVENUE EAST,PRINCETON,IL,61356,41.3671571,-89.4561338,R,CAH,05/01/2016,04/30/2017,272.34,25.0,9125.0,813.0,"$38,390,190",$-1946329,$nan,$nan,$nan,"$140,964",1.0,0.0,17.4480%,82.5520%,0.3734%,0.3734%,"$47,220","$1,535,608","$4,207",32.52,0.09,32.52,-5.0699%,3,nan%,61.7420%,6.1051%,$nan,"$948,114",4th Quartile
360084,AULTMAN HOSPITAL,2600 SIXTH STREET SW,CANTON,OH,44710,40.7967414,-81.4038276,U,STH,01/01/2016,12/31/2016,2787.99,430.0,157380.0,19669.0,"$315,125,742",$5909080,"$41,200,672","$172,855,210",$nan,"$113,030",1.0,1.0,53.4896%,46.5104%,1.1392%,1.1392%,"$16,021","$732,851","$2,002",45.74,0.12,45.74,1.8751%,2,67.9271%,86.5414%,6.4595%,"$76,778","$634,219",3rd Quartile
141343,CRAWFORD MEMORIAL HOSPITAL,1000 NORTH ALLEN STREET,ROBINSON,IL,62454,39.013166999999996,-87.7499535,R,CAH,05/01/2016,04/30/2017,268.36,25.0,9125.0,770.0,"$45,820,509",$-1323893,$nan,"$21,520,103",$nan,"$170,743",1.0,0.0,14.9007%,85.0993%,1.0351%,1.0351%,"$59,507","$1,832,820","$5,021",30.80,0.08,30.80,-2.8893%,2,nan%,58.2777%,5.8898%,$nan,"$1,068,125",3rd Quartile
361322,BLUFFTON HOSPITAL,139 GARAU STREET,BLUFFTON,OH,45817,40.8874222,-83.89740490000001,U,CAH,01/01/2016,12/31/2016,183.25,25.0,9150.0,275.0,"$25,210,826",$8798369,$nan,$nan,$nan,"$137,576",1.0,1.0,11.7593%,88.2407%,nan%,nan%,"$91,676","$1,008,433","$2,755",11.00,0.03,11.00,34.8992%,1,nan%,30.2380%,4.7539%,$nan,"$304,930",1st Quartile
191309,HOOD MEMORIAL HOSPITAL,301 WEST WALNUT,AMITE,LA,70422-,30.7325907,-90.51307209999999,R,CAH,10/01/2015,09/30/2016,138.07,30.0,10980.0,130.0,"$11,679,437",$-242325,$nan,$nan,$nan,"$84,591",1.0,0.0,33.5429%,66.4571%,0.0116%,0.0116%,"$89,842","$389,315","$1,064",4.33,0.01,4.33,-2.0748%,2,nan%,69.3767%,0.9919%,$nan,"$270,094",3rd Quartile
313300,CHILDRENS SPECIALIZED HOSPITAL,150 PROVIDENCE ROAD,MOUNTAINSIDE,NJ,07094,40.6697506,-74.354168,U,CH,01/01/2016,12/31/2016,916.96,68.0,24888.0,577.0,"$119,498,000",$6748710,$nan,$nan,$nan,"$130,320",1.0,1.0,58.0109%,41.9891%,nan%,nan%,"$207,102","$1,757,324","$4,801",8.49,0.02,8.49,5.6476%,2,nan%,46.5268%,9.3528%,$nan,"$817,627",2nd Quartile
194080,BEACON BEHAVIORAL HOSPITAL NORTHSHOR,64026 HIGHWAY 434  SUITE 300,LACOMBE,LA,70445,30.3563984,-89.915892,U,PH,01/01/2016,12/31/2016,115.0,22.0,8052.0,458.0,"$4,957,867",$392398,$nan,$nan,$nan,"$43,112",1.0,1.0,88.3126%,11.6874%,nan%,nan%,"$10,825","$225,358",$616,20.82,0.06,20.82,7.9147%,2,nan%,56.2907%,0.5821%,$nan,"$126,855",2nd Quartile
451325,CONCHO COUNTY HOSPITAL,ADDED HHA TO COINCIDE,EDEN,TX,76837-,31.220932300000005,-99.84444620000001,R,CAH,10/01/2015,09/30/2016,48.9,16.0,5856.0,61.0,"$7,217,572",$597100,$nan,$nan,$nan,"$147,599",0.0,0.0,8.6383%,91.3617%,1.0326%,1.0326%,"$118,321","$451,098","$1,233",3.81,0.01,3.81,8.2729%,2,nan%,69.5828%,5.9178%,$nan,"$313,887",2nd Quartile
181310,CARROLL COUNTY MEMORIAL HOSP,309 ELEVENTH ST,CARROLLTON,KY,41008-,38.679899299999995,-85.1687553,R,CAH,01/01/2016,12/31/2016,118.44,25.0,9150.0,468.0,"$11,102,728",$-1024490,$nan,$nan,$nan,"$93,741",1.0,0.0,15.5150%,84.4850%,0.8950%,0.8950%,"$23,724","$444,109","$1,213",18.72,0.05,18.72,-9.2274%,3,nan%,77.6481%,4.7174%,$nan,"$344,842",4th Quartile
224041,SOUTHCOAST BEHAVIORAL HEALTH,581 FAUNCE CORNER ROAD,DARTMOUTH,MA,02747-1242,41.674167,-70.98532,U,PH,01/01/2016,12/31/2016,154.45,120.0,43920.0,2288.0,"$17,811,114",$-2784599,$nan,$nan,$nan,"$115,320",1.0,1.0,100.0000%,nan%,nan%,nan%,"$7,785","$148,426",$406,19.07,0.05,19.07,-15.6341%,3,nan%,53.1955%,6.4151%,$nan,"$78,956",4th Quartile
314019,RAMAPO RIDGE PSYCHIATRIC,301 SICOMAC AVENUE,WYCKOFF,NJ,07481,40.9844277,-74.1716196,U,PH,01/01/2016,12/31/2016,171.0,58.0,21228.0,940.0,"$71,956,726",$2756685,"$11,284,587","$44,573,661",$nan,"$420,800",1.0,1.0,90.6235%,9.3765%,nan%,nan%,"$76,550","$1,240,633","$3,390",16.21,0.04,16.21,3.8310%,2,77.6276%,47.6492%,5.3242%,"$326,656","$591,152",2nd Quartile
154058,DOCTORS NEUROPSYCHIATRIC HOSPITAL,417 SOUTH WHITLOCK STREET,BREMEN,IN,46506-1626,41.443457,-86.15021540000002,R,PH,01/01/2016,12/31/2016,84.55,37.0,13542.0,778.0,"$11,412,663",$2976197,$nan,$nan,$nan,"$134,981",1.0,0.0,100.0000%,nan%,nan%,nan%,"$14,669","$308,450",$843,21.03,0.06,21.03,26.0780%,1,nan%,40.6439%,8.9568%,$nan,"$125,366",1st Quartile
262016,LANDMARK HOSPITAL OF JOPLIN  LLC,2040 WEST 32ND STREET,JOPLIN,MO,64804,37.0534924,-94.5383902,U,LTCH,01/01/2016,12/31/2016,84.78,30.0,10980.0,347.0,"$12,366,357",$-249699,$nan,"$5,327,363",$nan,"$145,864",1.0,1.0,100.0000%,nan%,nan%,nan%,"$35,638","$412,212","$1,126",11.57,0.03,11.57,-2.0192%,2,nan%,58.9980%,0.8165%,$nan,"$243,197",3rd Quartile
281310,REGIONAL WEST GARDEN COUNTY HOSPITAL,1100 WEST 2ND ST,OSHKOSH,NE,69154-,41.412717799999996,-102.348487,R,CAH,01/01/2016,12/31/2016,48.31,10.0,3660.0,36.0,"$7,593,813",$-601509,$nan,$nan,$nan,"$157,189",1.0,0.0,31.6172%,68.3828%,0.2295%,0.2295%,"$210,939","$759,381","$2,075",3.60,0.01,3.60,-7.9210%,3,nan%,61.2647%,5.1984%,$nan,"$465,232",4th Quartile
104067,ASPIRE HEALTH PARTNERS INC,ASPIRE HEALTHCARE,ORLANDO,FL,32808,28.567401899999997,-81.4348243,U,PH,07/01/2016,06/30/2017,1303.0,90.0,20610.0,2855.0,"$91,581,648",$956639,$nan,"$47,982,170",$nan,"$70,285",1.0,1.0,7.9204%,92.0796%,nan%,nan%,"$32,078","$1,017,574","$4,444",31.72,0.14,31.72,1.0446%,2,nan%,50.5076%,2.2412%,$nan,"$513,952",3rd Quartile
40152,PHYSICIANS SPECIALTY HOSPITAL,3873 N PARKVIEW DR,FAYETTEVILLE,AR,72703,36.121520399999994,-94.1341845,U,STH,01/01/2016,03/31/2016,152.8,20.0,1820.0,289.0,"$7,236,653",$9032375,"$1,439,961","$2,368,869",$nan,"$47,360",1.0,1.0,42.1301%,57.8699%,nan%,nan%,"$25,040","$361,833","$3,976",14.45,0.16,14.45,124.8143%,1,52.6325%,85.1692%,15.8628%,"$24,927","$308,170",1st Quartile
234038,STONECREST,15000 GRATIOT AVE.,DETROIT,MI,48205,42.443773799999995,-82.97124170000002,U,PH,01/01/2016,12/31/2016,251.85,125.0,44386.0,3755.0,"$31,430,645",$5871611,$nan,$nan,$nan,"$124,799",1.0,1.0,100.0000%,nan%,nan%,nan%,"$8,370","$251,445",$708,30.04,0.08,30.04,18.6812%,1,nan%,44.5309%,3.9746%,$nan,"$111,971",1st Quartile
171343,STANTON COUNTY HOSPITAL,404 NORTH CHESTNUT STREET,JOHNSON,KS,67855-,37.573969399999996,-101.7497804,R,CAH,01/01/2016,12/31/2016,56.87,16.0,5856.0,99.0,"$6,257,618",$-1925025,$nan,$nan,$nan,"$110,034",0.0,0.0,38.5505%,61.4495%,0.3584%,0.3584%,"$63,208","$391,101","$1,069",6.19,0.02,6.19,-30.7629%,3,nan%,79.2674%,15.3081%,$nan,"$310,016",4th Quartile
391315,PENN HIGHLANDS ELK,763 JOHNSONBURG RD,ST. MARYS,PA,15857,41.425593299999996,-78.57602309999999,R,CAH,11/01/2015,06/30/2016,346.61,25.0,6075.0,1081.0,"$36,584,421",$3244524,$nan,$nan,$nan,"$105,549",0.0,0.0,26.2012%,73.7988%,0.0012%,0.0012%,"$33,843","$1,463,377","$6,022",43.24,0.18,43.24,8.8686%,2,nan%,58.9067%,4.5969%,$nan,"$862,028",2nd Quartile
431325,MOBRIDGE REGIONAL HOSPITAL,140110TH AVE WEST,MOBRIDGE,SD,57601-,45.546360799999995,-100.4492693,R,CAH,10/01/2015,09/30/2016,122.45,25.0,9150.0,688.0,"$20,430,293",$1700435,$nan,$nan,$nan,"$166,846",0.0,0.0,24.2870%,75.7130%,0.4245%,0.4245%,"$29,695","$817,212","$2,233",27.52,0.08,27.52,8.3231%,2,nan%,51.6838%,6.4730%,$nan,"$422,366",2nd Quartile
364048,HAVEN BEHAVIORAL SVCS DAYTON,ONE ELIZABETH PL  4TH FL SW TOWER,DAYTON,OH,45417,39.7467271,-84.1996792,U,PH,01/01/2016,12/31/2016,69.93,32.0,11712.0,831.0,"$7,879,228",$-472140,$nan,$nan,$nan,"$112,673",1.0,1.0,100.0000%,nan%,nan%,nan%,"$9,482","$246,226",$673,25.97,0.07,25.97,-5.9922%,3,nan%,54.3328%,5.2770%,$nan,"$133,781",4th Quartile
454060,LAUREL RIDGE HOSPITAL,17720 CORPORATE WOODS DR,SAN ANTONIO,TX,78259,29.602536600000004,-98.43760440000001,U,PH,01/01/2016,12/31/2016,431.25,208.0,76128.0,7420.0,"$58,483,476",$14904818,$nan,$nan,$nan,"$135,614",0.0,1.0,86.3421%,13.6579%,nan%,nan%,"$7,882","$281,171",$768,35.67,0.10,35.67,25.4855%,1,nan%,34.3620%,2.9688%,$nan,"$96,616",1st Quartile
324013,HAVEN BEHAVIORAL SEN CARE OF ALBUQUR,5400 GIBSON BLVD SE  4TH FLOOR,ALBUQUERQUE,NM,87108,35.057986,-106.5813804,U,PH,01/01/2016,12/31/2016,64.08,34.0,12444.0,734.0,"$7,090,750",$-1465651,$nan,$nan,$nan,"$110,655",0.0,1.0,99.7750%,0.2250%,nan%,nan%,"$9,660","$208,551",$570,21.59,0.06,21.59,-20.6699%,3,nan%,60.8212%,5.3612%,$nan,"$126,843",4th Quartile
254005,PARKWOOD HOSPITAL,8135 GOODMAN ROAD,OLIVE BRANCH,MS,38654,34.9609862,-89.8455902,U,PH,01/01/2016,12/31/2016,159.94,108.0,39528.0,3057.0,"$26,550,766",$6310743,$nan,$nan,$nan,"$166,005",1.0,1.0,97.2811%,2.7189%,nan%,nan%,"$8,685","$245,840",$672,28.31,0.08,28.31,23.7686%,1,nan%,34.3170%,1.9888%,$nan,"$84,365",1st Quartile
263301,ST. LOUIS CHILDRENS HOSPITAL,ONE CHILDRENS PLACE,ST. LOUIS,MO,63110,38.637492200000004,-90.26529980000001,U,CH,01/01/2016,12/31/2016,3004.9,280.0,102480.0,10541.0,"$563,811,336",$58014937,$nan,$nan,$nan,"$187,631",1.0,1.0,60.5811%,39.4189%,nan%,nan%,"$53,487","$2,013,612","$5,502",37.65,0.10,37.65,10.2898%,2,nan%,58.9453%,5.3487%,$nan,"$1,186,930",2nd Quartile
152028,VIBRA HOSPITAL OF NORTHWEST INDIANA,9509 GEORGIA STREET,CROWN POINT,IN,46307-6518,41.44442700000001,-87.3252945,U,LTCH,11/01/2015,10/31/2016,113.08,40.0,14640.0,520.0,"$17,788,834",$-154768,$nan,"$7,579,197",$nan,"$157,312",1.0,1.0,100.0000%,nan%,nan%,nan%,"$34,209","$444,721","$1,215",13.00,0.04,13.00,-0.8700%,2,nan%,57.0484%,0.4414%,$nan,"$253,706",3rd Quartile
74014,SILVER HILL HOSPITAL,208 VALLEY ROAD,NEW CANAAN,CT,06840,41.165330600000004,-73.4688727,U,PH,03/01/2016,02/28/2017,256.25,44.0,16060.0,1272.0,"$41,596,629",$2318994,"$3,222,480","$20,277,298",$nan,"$162,328",1.0,1.0,41.3214%,58.6786%,nan%,nan%,"$32,702","$945,378","$2,590",28.91,0.08,28.91,5.5750%,2,56.4944%,49.1597%,4.7790%,"$91,706","$464,745",2nd Quartile
371336,NEWMAN MEMORIAL HOSPITAL,905 MAIN STREET,SHATTUCK,OK,73858-,36.267878700000004,-99.8811413,R,CAH,04/28/2016,12/31/2016,49.37,25.0,6200.0,88.0,"$1,880,019",$-1083584,$nan,$nan,$nan,"$38,080",1.0,0.0,14.7469%,85.2531%,0.2008%,0.2008%,"$21,364","$75,201",$303,3.52,0.01,3.52,-57.6369%,3,nan%,159.4247%,17.7673%,$nan,"$119,889",4th Quartile
