Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed
334049,FOUR WINDS OF SARATOGA  INC.,800 CROSS RIVER RD.,KATONAH,NY,10536,41.26341,-73.621475,U,PH,01/01/2015,12/31/2015,314.9,88.0,32120.0,2792.0,"$31,977,785",$2623908,$nan,"$20,041,189",$nan,"$101,549",1.0,1.0,92.9820%,7.0180%,nan%,nan%,"$11,453","$363,384",$996,31.73,0.09,31.73,8.2054%,2,nan%,35.5648%,2.7043%,$nan,"$129,237"
131302,NORTH CANYON MEDICAL CENTER,267 NORTH CANYON DRIVE,GOODING,ID,83330-,42.9234862,-114.7109877,R,CAH,10/01/2014,09/30/2015,110.46,16.0,5840.0,370.0,"$21,286,431",$123880,$nan,$nan,$nan,"$192,707",0.0,0.0,29.0571%,70.9429%,0.4681%,0.4681%,"$57,531","$1,330,402","$3,645",23.12,0.06,23.12,0.5820%,2,nan%,61.5085%,9.3146%,$nan,"$818,311"
381311,LOWER UMPQUA HOSPITAL,600 RANCH ROAD,REEDSPORT,OR,97467,43.694482,-124.13672700000001,R,CAH,07/01/2015,06/30/2016,144.43,20.0,7320.0,296.0,"$21,040,926",$-174886,$nan,$nan,$nan,"$145,683",1.0,0.0,20.5654%,79.4346%,0.0762%,0.0762%,"$71,084","$1,052,046","$2,874",14.80,0.04,14.80,-0.8312%,2,nan%,70.4280%,4.0174%,$nan,"$740,935"
461304,CENTRAL VALLEY MEDICAL CENTER,48 WEST 1500 NORTH,NEPHI,UT,84648,39.7313918,-111.8375752,R,CAH,07/01/2015,06/30/2016,208.28,25.0,9150.0,991.0,"$36,383,479",$2537372,$nan,$nan,$nan,"$174,685",0.0,0.0,38.3231%,61.6769%,0.9534%,0.9534%,"$36,714","$1,455,339","$3,976",39.64,0.11,39.64,6.9740%,2,nan%,64.2347%,5.4205%,$nan,"$934,833"
531304,HOT SPRINGS COUNTY MEMORIAL,150 EAST ARAPAHOE,THERMOPOLIS,WY,82443-,43.6479359,-108.1995798,R,CAH,07/01/2015,06/30/2016,87.54,25.0,9150.0,409.0,"$15,776,930",$524955,$nan,$nan,$nan,"$180,225",0.0,0.0,31.9829%,68.0171%,1.1596%,1.1596%,"$38,574","$631,077","$1,724",16.36,0.04,16.36,3.3274%,2,nan%,66.1158%,5.0943%,$nan,"$417,241"
41303,MERCY HOSPITAL OZARK,801 WEST RIVER,OZARK,AR,72949-,35.4856914,-93.8334873,R,CAH,07/01/2015,06/30/2016,56.37,25.0,9150.0,210.0,"$9,619,839",$-434424,$nan,$nan,$nan,"$170,655",1.0,0.0,14.7732%,85.2268%,0.2175%,0.2175%,"$45,809","$384,794","$1,051",8.40,0.02,8.40,-4.5159%,3,nan%,81.3968%,5.7665%,$nan,"$313,210"
192028,PROFESSIONAL REHAB HOSPITAL,209 FRONT STREET,VIDALIA,LA,71373,31.561151799999998,-91.4261527,R,LTCH,01/01/2015,12/31/2015,112.01,40.0,14600.0,431.0,"$13,222,055",$209265,"$1,207,928","$5,225,447",$nan,"$118,044",1.0,0.0,100.0000%,nan%,nan%,nan%,"$30,678","$330,551",$906,10.78,0.03,10.78,1.5827%,2,48.6564%,60.1764%,0.2720%,"$57,436","$198,914"
184009,RIDGE,3050 RIO DOSA DRIVE,LEXINGTON,KY,40509,38.0042915,-84.4423739,U,PH,01/01/2015,12/31/2015,158.99,92.0,33580.0,2670.0,"$18,874,546",$3966260,$nan,$nan,$nan,"$118,715",1.0,1.0,86.7214%,13.2786%,nan%,nan%,"$7,069","$205,158",$562,29.02,0.08,29.02,21.0138%,1,nan%,34.6677%,2.2891%,$nan,"$71,124"
62017,NORTHERN COLORADO LONG TERM ACUTE HO,4401A UNION STREET,JOHNSTOWN,CO,80534,40.4063177,-104.9712862,U,LTCH,03/01/2015,02/29/2016,45.23,20.0,7320.0,475.0,"$8,837,126",$1086090,$nan,$nan,$nan,"$195,382",0.0,1.0,99.7955%,0.2045%,nan%,nan%,"$18,604","$441,856","$1,207",23.75,0.06,23.75,12.2901%,1,nan%,45.5296%,2.5210%,$nan,"$201,175"
231322,CHARLEVOIX AREA HOSPITAL,14700 LAKESHORE DRIVE,CHARLEVOIX,MI,49720,45.314498,-85.274851,R,CAH,04/01/2015,03/31/2016,322.4,25.0,9125.0,1144.0,"$46,145,914",$1964563,$nan,$nan,$nan,"$143,132",1.0,0.0,18.0660%,81.9340%,0.1440%,0.1440%,"$40,337","$1,845,837","$5,057",45.76,0.13,45.76,4.2573%,2,nan%,53.2804%,3.7897%,$nan,"$983,469"
141349,SPARTA COMMUNITY HOSPITAL,818 EAST BROADWAY,SPARTA,IL,62286,38.1239588,-89.6915364,R,CAH,07/01/2015,06/30/2016,180.93,25.0,9150.0,344.0,"$28,832,545",$862101,$nan,$nan,$nan,"$159,357",1.0,0.0,4.7849%,95.2151%,0.0184%,0.0184%,"$83,816","$1,153,302","$3,151",13.76,0.04,13.76,2.9900%,2,nan%,60.9561%,6.7353%,$nan,"$703,008"
452055,CORNERSTONE SOUTH HOUSTON,2001 HERMANN DRIVE,HOUSTON,TX,77004,29.718402299999997,-95.3827493,U,LTCH,02/01/2015,08/31/2015,78.4,35.0,7420.0,194.0,"$7,439,386",$-460457,$nan,$nan,$nan,"$94,890",0.0,1.0,100.0000%,nan%,nan%,nan%,"$38,347","$212,554","$1,003",5.54,0.03,5.54,-6.1894%,3,nan%,60.5663%,1.9823%,$nan,"$128,736"
261302,MADISON MEDICAL CENTER,611 WEST MAIN,FREDERICKTOWN,MO,63645-,37.559684999999995,-90.3029094,R,CAH,10/01/2014,09/30/2015,109.25,25.0,9125.0,355.0,"$17,781,380",$-875517,$nan,$nan,$nan,"$162,759",1.0,0.0,28.6397%,71.3603%,0.1296%,0.1296%,"$50,088","$711,255","$1,949",14.20,0.04,14.20,-4.9238%,3,nan%,63.0139%,5.1714%,$nan,"$448,190"
141313,MASON DISTRICT HOSPITAL,615 NORTH PROMENADE STREET,HAVANA,IL,62644-0530,40.3053399,-90.0545347,R,CAH,10/01/2014,09/30/2015,160.35,25.0,9125.0,224.0,"$22,518,662",$1055271,$nan,$nan,$nan,"$140,434",1.0,0.0,11.7217%,88.2783%,0.1008%,0.1008%,"$100,530","$900,746","$2,468",8.96,0.02,8.96,4.6862%,2,nan%,49.5909%,5.0503%,$nan,"$446,688"
14012,MARY S HARPER GERIATRIC PSYCH CEN,201 UNIVERSITY BOULEVARD,TUSCALOOSA,AL,35402-,33.2081216,-87.5379711,U,PH,10/01/2014,09/30/2015,300.98,126.0,45990.0,308.0,"$22,661,440",$-690391,$nan,$nan,$nan,"$75,292",1.0,1.0,99.8751%,0.1249%,nan%,nan%,"$73,576","$179,853",$493,2.44,0.01,2.44,-3.0465%,2,nan%,61.9346%,0.3093%,$nan,"$111,391"
102021,BAYCARE ALLIANT HOSPITAL,601 MAIN STREET,DUNEDIN,FL,34698-5848,28.0139213,-82.782912,U,LTCH,01/01/2015,12/31/2015,96.0,48.0,17520.0,365.0,"$18,508,043",$1261329,$nan,$nan,$nan,"$192,792",1.0,1.0,100.0000%,nan%,nan%,nan%,"$50,707","$385,584","$1,056",7.60,0.02,7.60,6.8150%,2,nan%,59.7610%,1.0759%,$nan,"$230,429"
104074,PARK ROYAL HOSPITAL,9241 PARK ROYAL DRIVE,FORT MYERS,FL,33908,26.510324600000004,-81.9095275,U,PH,01/01/2015,12/31/2015,188.8,103.0,37595.0,3524.0,"$24,630,002",$1170326,$nan,$nan,$nan,"$130,456",1.0,1.0,86.8968%,13.1032%,nan%,nan%,"$6,989","$239,126",$655,34.21,0.09,34.21,4.7516%,2,nan%,58.7517%,3.6862%,$nan,"$140,491"
84002,ROCKFORD,100 ROCKFORD DRIVE,NEWARK,DE,19713,39.6951153,-75.6609021,U,PH,01/01/2015,12/31/2015,244.0,118.0,43070.0,4388.0,"$36,501,540",$11049836,$nan,$nan,$nan,"$149,596",1.0,1.0,89.4574%,10.5426%,nan%,nan%,"$8,318","$309,335",$847,37.19,0.10,37.19,30.2722%,1,nan%,35.8546%,2.2302%,$nan,"$110,911"
214000,SHEPPARD & ENOCH PRATT HOSPITAL,6501 NORTH CHARLES STREET,TOWSON,MD,21204,39.3910477,-76.6198323,U,PH,07/01/2015,06/30/2016,2121.07,335.0,122610.0,9168.0,"$126,316,039",$9591757,$nan,$nan,$nan,"$59,553",1.0,1.0,90.2425%,9.7575%,nan%,nan%,"$13,778","$377,063","$1,030",27.37,0.07,27.37,7.5935%,2,nan%,105.6003%,6.7457%,$nan,"$398,179"
251319,UNIVERSITY HOSPITAL & CLINICS - HOLM,239 BOWLING GREEN ROAD,LEXINGTON,MS,39095,33.1217974,-90.01289179999998,R,CAH,07/01/2015,06/30/2016,103.41,25.0,9150.0,286.0,"$10,993,709",$-1125527,$nan,$nan,$nan,"$106,312",1.0,0.0,13.0989%,86.9011%,4.5148%,4.5148%,"$38,440","$439,748","$1,201",11.44,0.03,11.44,-10.2379%,3,nan%,48.0747%,2.2508%,$nan,"$211,408"
181323,OHIO COUNTY HOSPITAL,1211 MAIN STREET,HARTFORD,KY,42347-0126,37.443160999999996,-86.896957,R,CAH,10/01/2014,09/30/2015,297.49,25.0,9125.0,824.0,"$32,090,427",$697520,$nan,$nan,$nan,"$107,871",1.0,0.0,11.4601%,88.5399%,0.3834%,0.3834%,"$38,945","$1,283,617","$3,517",32.96,0.09,32.96,2.1736%,2,nan%,53.4001%,4.4038%,$nan,"$685,453"
362007,ELMWOOD HC CENTER AT THE SPRINGS,401 NORTH BROADWAY,GREEN SPRINGS,OH,44836,41.2626396,-83.0527501,R,LTCH,01/01/2015,12/31/2015,47.51,36.0,13140.0,198.0,"$14,249,527",$-1873366,$nan,$nan,$nan,"$299,927",1.0,0.0,97.6147%,2.3853%,nan%,nan%,"$71,967","$395,820","$1,084",5.50,0.02,5.50,-13.1469%,3,nan%,74.3794%,3.6914%,$nan,"$294,409"
364042,TEN LAKES HOSPITAL  LLC,819 NORTH FIRST STREET,DENNISON,OH,44621,40.4014774,-81.3365567,R,PH,01/01/2015,12/31/2015,40.71,16.0,5840.0,354.0,"$4,968,129",$1078969,$nan,$nan,$nan,"$122,037",1.0,0.0,81.5801%,18.4199%,nan%,nan%,"$14,034","$310,508",$851,22.12,0.06,22.12,21.7178%,1,nan%,39.3436%,0.9500%,$nan,"$122,165"
364052,CLEARVISTA HEALTH & WELNESS,3364 KOLBE ROAD,LORAIN,OH,44053,41.4391966,-82.23600379999998,U,PH,07/10/2015,03/31/2016,18.59,30.0,7980.0,234.0,"$2,798,415",$-636395,$nan,$nan,$nan,"$150,533",1.0,1.0,98.8079%,1.1921%,nan%,nan%,"$11,959","$93,280",$351,7.80,0.03,7.80,-22.7413%,3,nan%,85.5477%,2.1907%,$nan,"$79,799"
522004,PAM SPECIALTY HOSPITAL MILWAUKEE,5017 SOUTH 110TH STREET,GREENFIELD,WI,53228,42.953445200000004,-88.05119570000002,U,LTCH,09/01/2015,08/31/2016,124.68,56.0,20496.0,457.0,"$19,236,366",$717180,$nan,$nan,$nan,"$154,286",0.0,1.0,100.0000%,nan%,nan%,nan%,"$42,093","$343,507",$939,8.16,0.02,8.16,3.7283%,2,nan%,54.1601%,0.2706%,$nan,"$186,044"
171334,MEDICINE LODGE MEMORIAL HOSPITAL,710 N WALNUT,MEDICINE LODGE,KS,67104,37.289198999999996,-98.57729549999999,R,CAH,01/01/2015,12/31/2015,106.97,23.0,8567.0,177.0,"$8,088,995",$-389188,$nan,$nan,$nan,"$75,619",0.0,0.0,33.2871%,66.7129%,nan%,nan%,"$45,701","$351,695",$944,7.70,0.02,7.70,-4.8113%,3,nan%,73.0806%,8.5692%,$nan,"$257,021"
171371,CLAY COUNTY MEDICAL CENTER,617 LIBERTY,CLAY CENTER,KS,67432-,39.3921973,-97.1235717,R,CAH,01/01/2015,12/31/2015,142.54,19.0,6935.0,498.0,"$15,565,850",$30627,$nan,$nan,$nan,"$109,203",0.0,0.0,26.7400%,73.2600%,0.5885%,0.5885%,"$31,257","$819,255","$2,245",26.21,0.07,26.21,0.1968%,2,nan%,61.7692%,5.8797%,$nan,"$506,048"
281344,CHERRY COUNTY HOSPITAL,510 NORTH GREEN STREET,VALENTINE,NE,69201-,42.879133700000004,-100.5381328,R,CAH,04/01/2015,03/31/2016,89.38,25.0,9150.0,430.0,"$19,377,348",$1911837,$nan,$nan,$nan,"$216,797",1.0,0.0,17.7884%,82.2116%,0.3335%,0.3335%,"$45,064","$775,094","$2,118",17.20,0.05,17.20,9.8664%,2,nan%,58.8801%,3.7388%,$nan,"$456,376"
281365,JENNIE M. MELHAM MEMORIAL MED CENTER,145 E. MEMORIAL DRIVE,BROKEN BOW,NE,68822-,41.409462299999994,-99.63187309999999,R,CAH,10/01/2014,09/30/2015,103.2,23.0,8395.0,573.0,"$17,926,584",$2120244,$nan,$nan,$nan,"$173,707",1.0,0.0,37.3853%,62.6147%,0.2207%,0.2207%,"$31,285","$779,417","$2,135",24.91,0.07,24.91,11.8274%,1,nan%,55.1193%,7.2825%,$nan,"$429,609"
62015,SSH - DENVER  INC,1719 EAST 19TH AVE,DENVER,CO,80218,39.6700386,-104.97481950000001,U,LTCH,10/01/2014,09/30/2015,118.92,65.0,23725.0,456.0,"$20,395,532",$644736,$nan,"$8,080,267",$nan,"$171,506",0.0,1.0,100.0000%,nan%,nan%,nan%,"$44,727","$313,777",$860,7.02,0.02,7.02,3.1612%,2,nan%,53.7310%,1.3153%,$nan,"$168,596"
232031,SSH - WYANDOTTE,2333 BIDDLE AVE. 8TH FLOOR,WYANDOTTE,MI,48192-4668,42.21049650000001,-83.146866,U,LTCH,05/01/2015,04/30/2016,99.48,35.0,12810.0,402.0,"$15,306,644",$1028214,$nan,"$6,111,084",$nan,"$153,867",1.0,1.0,100.0000%,nan%,nan%,nan%,"$38,076","$437,333","$1,195",11.49,0.03,11.49,6.7174%,2,nan%,55.5209%,3.4912%,$nan,"$242,811"
451343,ELECTRA MEMORIAL HOSPITAL,1207 SOUTH BAILEY STREET,ELECTRA,TX,76360-,34.0190559,-98.92440500000001,R,CAH,10/01/2014,09/30/2015,164.1,19.0,6935.0,365.0,"$13,517,559",$5727398,$nan,$nan,$nan,"$82,374",0.0,0.0,34.2330%,65.7670%,1.2097%,1.2097%,"$37,034","$711,450","$1,949",19.21,0.05,19.21,42.3701%,1,nan%,49.2733%,15.5100%,$nan,"$350,555"
362033,KINDRED HOSPITAL DAYTON,707 S. EDWIN C. MOSES BLVD,DAYTON,OH,45417,39.74676510000001,-84.1980685,U,LTCH,09/01/2015,08/31/2016,182.1,64.0,24279.0,641.0,"$28,723,334",$2136973,"$1,393,122","$10,185,260","$2,283,079","$157,734",1.0,1.0,99.0439%,0.9561%,nan%,nan%,"$44,810","$448,802","$1,183",10.02,0.03,10.02,7.4399%,2,40.3100%,57.5413%,6.5643%,"$63,583","$258,246"
161354,HORN MEMORIAL HOSPITAL,700 EAST 2ND ST,IDA GROVE,IA,51445,42.3383357,-95.45797459999999,R,CAH,01/01/2015,12/31/2015,130.8,25.0,9125.0,326.0,"$18,391,562",$1479969,$nan,$nan,$nan,"$140,608",1.0,0.0,21.2557%,78.7443%,0.2275%,0.2275%,"$56,416","$735,662","$2,016",13.04,0.04,13.04,8.0470%,2,nan%,52.9530%,5.1892%,$nan,"$389,556"
171337,WAMEGO HOSPITAL ASSOCIATION,711 GLEN DRIVE,WAMEGO,KS,66547,39.2025282,-96.3019882,R,CAH,10/01/2014,09/30/2015,73.2,23.0,8395.0,207.0,"$11,994,492",$688156,$nan,$nan,$nan,"$163,859",0.0,0.0,13.8873%,86.1127%,1.1558%,1.1558%,"$57,944","$521,500","$1,429",9.00,0.02,9.00,5.7373%,2,nan%,50.0119%,7.6900%,$nan,"$260,812"
12010,NOLAND HOSPITAL DOTHAN II,1180 ROSS CLARK CIRCLE 4TH FLOOR,DOTHAN,AL,36301,31.2118674,-85.3623757,U,LTCH,01/01/2015,08/31/2015,62.8,38.0,9234.0,242.0,"$8,076,619",$1521124,$nan,$nan,$nan,"$128,609",1.0,1.0,100.0000%,nan%,nan%,nan%,"$33,374","$212,543",$875,6.37,0.03,6.37,18.8337%,1,nan%,45.9888%,1.7046%,$nan,"$97,746"
312019,SSH - NORTHEAST NEW JERSEY  INC.,96 PARKWAY,ROCHELLE PARK,NJ,07662,40.89777539999999,-74.0739353,U,LTCH,11/01/2014,10/31/2015,135.81,62.0,22630.0,416.0,"$25,667,134",$-3091392,$nan,"$10,434,595",$nan,"$188,993",1.0,1.0,100.0000%,nan%,nan%,nan%,"$61,700","$413,986","$1,134",6.71,0.02,6.71,-12.0442%,3,nan%,50.7918%,1.4276%,$nan,"$210,271"
451355,COLLINGSWORTH GENERAL HOSPITAL,1013 15TH STREET,WELLINGTON,TX,79095-,34.8486471,-100.21218,R,CAH,10/01/2014,09/30/2015,46.82,15.0,5475.0,122.0,"$4,929,024",$-9369,$nan,$nan,$nan,"$105,276",0.0,0.0,21.2271%,78.7729%,3.8797%,3.8797%,"$40,402","$328,602",$900,8.13,0.02,8.13,-0.1901%,2,nan%,79.9322%,12.6417%,$nan,"$262,658"
131308,CASCADE MEDICAL CENTER,402 OLD STATE HIGHWAY,CASCADE,ID,83611-0151,44.5177124,-116.0494325,R,CAH,10/01/2014,09/30/2015,30.87,8.0,2920.0,27.0,"$3,478,059",$558166,$nan,$nan,$nan,"$112,668",0.0,0.0,12.8443%,87.1557%,0.9538%,0.9538%,"$128,817","$434,757","$1,191",3.38,0.01,3.38,16.0482%,1,nan%,48.6122%,5.6305%,$nan,"$211,345"
171328,GREAT PLAINS OF OTTAWA COUNTY  INC,215 EAST EIGHTH,MINNEAPOLIS,KS,67467-,39.1289271,-97.70462090000001,R,CAH,10/01/2014,09/30/2015,61.9,25.0,9125.0,105.0,"$5,127,189",$-87536,$nan,$nan,$nan,"$82,830",0.0,0.0,63.6915%,36.3085%,0.2764%,0.2764%,"$48,830","$205,088",$562,4.20,0.01,4.20,-1.7073%,2,nan%,55.9817%,3.5816%,$nan,"$114,811"
14016,USA HEALTHCARE PSYCH SERVICES  LLC,1910 CHEROKEE AVE,CULLMAN,AL,35056,34.1509873,-86.84611149999998,R,PH,07/01/2015,06/30/2016,41.97,40.0,14640.0,566.0,"$5,762,744",$-115412,$nan,"$1,871,673",$nan,"$137,306",1.0,0.0,100.0000%,nan%,nan%,nan%,"$10,182","$144,069",$394,14.15,0.04,14.15,-2.0027%,2,nan%,69.2561%,0.6522%,$nan,"$99,776"
241342,ORTONVILLE AREA HEALTH SERVICES,450 EASTVOLD AVENUE,ORTONVILLE,MN,56278-,45.315343,-96.44560240000001,R,CAH,10/01/2014,09/30/2015,134.34,25.0,9125.0,385.0,"$25,839,337",$781869,$nan,$nan,$nan,"$192,343",0.0,0.0,30.7108%,69.2892%,0.4274%,0.4274%,"$67,115","$1,033,573","$2,832",15.40,0.04,15.40,3.0259%,2,nan%,67.3775%,7.5622%,$nan,"$696,396"
181302,JAMES B HAGGIN MEMORIAL HOSPITAL,464 LINDEN AVENUE,HARRODSBURG,KY,40330,37.7570863,-84.8488657,R,CAH,10/01/2014,09/30/2015,186.1,25.0,9125.0,484.0,"$19,737,957",$-2391194,$nan,$nan,$nan,"$106,061",1.0,0.0,27.3046%,72.6954%,0.2958%,0.2958%,"$40,781","$789,518","$2,163",19.36,0.05,19.36,-12.1147%,3,nan%,67.1027%,5.9050%,$nan,"$529,788"
183030,GATEWAY REHAB AT FLORENCE,5940 MERCHANTS STREET,FLORENCE,KY,41042-,39.0080534,-84.65514509999998,U,RH,08/01/2015,12/31/2015,120.08,40.0,6120.0,748.0,"$7,857,215",$891384,$nan,"$2,813,204",$nan,"$65,433",1.0,1.0,97.3223%,2.6777%,nan%,nan%,"$10,504","$196,430","$1,284",18.70,0.12,18.70,11.3448%,2,nan%,51.8647%,0.8354%,$nan,"$101,878"
361327,CHWC-MONTPELIER,909 SNYDER AVE.,MONTPELIER,OH,43543-1271,41.5900818,-84.59532779999998,R,CAH,10/01/2014,09/30/2015,105.1,25.0,9125.0,24.0,"$14,387,670",$4486080,$nan,$nan,$nan,"$136,895",1.0,0.0,47.7425%,52.2575%,1.6774%,1.6774%,"$599,486","$575,507","$1,577",0.96,0.00,0.96,31.1800%,1,nan%,39.9516%,4.6580%,$nan,"$229,924"
363026,HILLSIDE HOSPITAL,8747 SQUIRES LANE NE,WARREN,OH,44484-,41.250772,-80.73278,U,RH,01/01/2015,12/31/2015,188.7,65.0,23725.0,873.0,"$20,029,432",$-98005,$nan,$nan,$nan,"$106,144",1.0,1.0,83.9041%,16.0959%,nan%,nan%,"$22,943","$308,145",$844,13.43,0.04,13.43,-0.4893%,2,nan%,53.7945%,3.8778%,$nan,"$165,765"
451330,MEDINA REGIONAL HOSPITAL,3100 AVENUE E,HONDO,TX,78861-,29.3344958,-99.13446009999998,R,CAH,10/01/2014,09/30/2015,171.3,25.0,9125.0,704.0,"$20,168,868",$3704706,$nan,$nan,$nan,"$117,740",0.0,0.0,17.2336%,82.7664%,3.0854%,3.0854%,"$28,649","$806,755","$2,210",28.16,0.08,28.16,18.3684%,1,nan%,73.9606%,8.9870%,$nan,"$596,680"
52039,KINDRED HOSPITAL BREA,875 NORTH BREA BOULEVARD,BREA,CA,92821,33.9344913,-117.89386670000002,U,LTCH,09/01/2015,08/31/2016,172.2,48.0,17568.0,444.0,"$38,805,874",$2965436,"$1,790,730","$14,550,745","$3,725,390","$225,354",0.0,1.0,100.0000%,nan%,nan%,nan%,"$87,401","$808,456","$2,209",9.25,0.03,9.25,7.6417%,2,42.1108%,55.0606%,1.6192%,"$94,898","$445,141"
452079,KINDRED HOSPITAL EL PASO,1740 CURIE DRIVE,EL PASO,TX,79902,31.778823699999997,-106.4772147,U,LTCH,09/01/2015,08/31/2016,129.8,72.0,26352.0,584.0,"$23,437,147",$3947991,"$949,959","$7,539,702","$1,236,908","$180,564",0.0,1.0,99.4839%,0.5161%,nan%,nan%,"$40,132","$325,516",$889,8.11,0.02,8.11,16.8450%,1,36.2231%,51.0050%,2.3132%,"$65,406","$166,030"
12012,NOLAND HOSPITAL TUSCALOOSA II,809 UNIVERSITY BLVD E. 4TH FLOOR,TUSCALOOSA,AL,35402-0284,33.204149699999995,-87.5278395,U,LTCH,02/01/2015,08/31/2015,53.3,32.0,6784.0,179.0,"$6,223,373",$915804,$nan,$nan,$nan,"$116,761",1.0,1.0,100.0000%,nan%,nan%,nan%,"$34,767","$194,480",$917,5.59,0.03,5.59,14.7156%,1,nan%,50.0929%,1.9870%,$nan,"$97,421"
451341,HASKELL MEMORIAL HOSPITAL,#1 NORTH AVENUE N,HASKELL,TX,76521-1117,57.053000000000004,-135.33,R,CAH,10/01/2014,09/30/2015,72.22,25.0,9125.0,166.0,"$5,726,852",$458552,$nan,$nan,$nan,"$79,297",0.0,0.0,19.8868%,80.1132%,nan%,nan%,"$34,499","$229,074",$628,6.64,0.02,6.64,8.0071%,2,nan%,86.6865%,10.2819%,$nan,"$198,576"
131305,STEELE MEMORIAL MEDICAL CENTER,203 S. DAISY STREET,SALMON,ID,83467-,45.173278499999995,-113.89175549999999,R,CAH,10/01/2014,09/30/2015,121.64,18.0,6570.0,373.0,"$23,207,189",$2723272,$nan,$nan,$nan,"$190,786",0.0,0.0,21.2719%,78.7281%,0.1378%,0.1378%,"$62,218","$1,289,288","$3,532",20.72,0.06,20.72,11.7346%,1,nan%,58.5915%,3.9221%,$nan,"$755,414"
131313,TETON VALLEY HOSPITAL,120 EAST HOWARD,DRIGGS,ID,83422-,43.726374,-111.10814620000001,R,CAH,10/01/2014,09/30/2015,93.26,13.0,4745.0,151.0,"$15,163,175",$780564,$nan,$nan,$nan,"$162,590",0.0,0.0,15.2040%,84.7960%,0.4369%,0.4369%,"$100,418","$1,166,398","$3,196",11.62,0.03,11.62,5.1478%,2,nan%,47.2557%,3.6985%,$nan,"$551,190"
431333,SANFORD MEDICAL CENTER CANTON,440 NORTH HIAWATHA DRIVE,CANTON,SD,57013-,43.30330499999999,-96.554477,R,CAH,07/01/2015,06/30/2016,58.15,16.0,5856.0,88.0,"$8,518,354",$-104409,$nan,$nan,$nan,"$146,489",0.0,0.0,14.3386%,85.6614%,1.4687%,1.4687%,"$96,799","$532,397","$1,455",5.50,0.02,5.50,-1.2257%,2,nan%,58.4051%,8.2449%,$nan,"$310,947"
531312,WEST PARK HOSPITAL,707 SHERIDAN AVE,CODY,WY,82414,44.5265642,-109.0737845,U,CAH,07/01/2015,06/30/2016,472.33,25.0,9150.0,1550.0,"$99,656,690",$6167603,$nan,$nan,$nan,"$210,990",0.0,1.0,39.2530%,60.7470%,0.5295%,0.5295%,"$64,295","$3,986,268","$10,891",62.00,0.17,62.00,6.1888%,2,nan%,56.8073%,6.8332%,$nan,"$2,264,492"
291300,MT. GRANT GENERAL HOSPITAL,1ST AND A STREETS,HAWTHORNE,NV,89415,38.518181899999995,-118.6283412,R,CAH,07/01/2015,06/30/2016,61.96,11.0,4026.0,313.0,"$12,083,892",$1070866,$nan,$nan,$nan,"$195,027",1.0,0.0,36.5035%,63.4965%,0.2426%,0.2426%,"$38,607","$1,098,536","$3,001",28.45,0.08,28.45,8.8619%,2,nan%,55.6223%,1.8011%,$nan,"$611,031"
291304,PERSHING GENERAL HOSPITAL,855 6TH STREET,LOVELOCK,NV,89419,40.176057,-118.48164109999999,R,CAH,07/01/2015,06/30/2016,57.35,13.0,4758.0,40.0,"$8,319,521",$141534,$nan,$nan,$nan,"$145,066",1.0,0.0,20.9203%,79.0797%,0.0649%,0.0649%,"$207,988","$639,963","$1,749",3.08,0.01,3.08,1.7012%,2,nan%,61.1836%,4.4475%,$nan,"$391,553"
291312,GROVER C DILS MEDICAL CENTER,700 N. SPRING STREET,CALIENTE,NV,89008-,37.6227207,-114.51382269999999,R,CAH,07/01/2015,06/30/2016,34.98,4.0,1464.0,101.0,"$4,327,107",$-158930,$nan,$nan,$nan,"$123,702",1.0,0.0,37.8824%,62.1176%,0.3735%,0.3735%,"$42,843","$1,081,777","$2,956",25.25,0.07,25.25,-3.6729%,3,nan%,59.0151%,4.8646%,$nan,"$638,412"
62016,SSH - COLORADO SPRINGS,6001 EAST WOODMAN ROAD  6TH FLOOR,COLORADO SPRINGS,CO,80923-2601,38.9382571,-104.7172707,U,LTCH,02/01/2015,01/31/2016,73.18,30.0,10950.0,286.0,"$13,076,194",$1592899,$nan,"$4,747,547",$nan,"$178,685",0.0,1.0,100.0000%,nan%,nan%,nan%,"$45,721","$435,873","$1,194",9.53,0.03,9.53,12.1817%,1,nan%,46.1431%,4.4524%,$nan,"$201,125"
83300,ALFRED I DUPONT HOSP FOR CHILDREN,1600 ROCKLAND ROAD,WILMINGTON,DE,19899,39.7793789,-75.55529759999997,U,CH,01/01/2015,12/31/2015,2674.87,260.0,94900.0,9133.0,"$450,303,722",$28698772,$nan,$nan,$nan,"$168,346",1.0,1.0,58.4069%,41.5931%,nan%,nan%,"$49,305","$1,731,937","$4,745",35.13,0.10,35.13,6.3732%,2,nan%,85.5141%,13.2477%,$nan,"$1,481,051"
